node,nodeId,nodeOrder,start,end,duration,state,workId,agvId
Side/Roof Weld #4,4,3,17390.100,17398.100,8.000,wait,1244,
Side/Roof Weld #4,4,3,17398.100,17400.100,2.000,down,1244,
Side/Roof Weld #4,4,3,17400.100,17405.100,5.000,process,1245,
Side/Roof Weld #4,4,3,17405.100,17411.100,6.000,wait,1245,
Side/Roof Weld #4,4,3,17411.100,17414.100,3.000,down,1245,
Side/Roof Weld #4,4,3,17414.100,17418.100,4.000,process,1246,
Side/Roof Weld #4,4,3,17418.100,17426.100,8.000,wait,1246,
Side/Roof Weld #4,4,3,17426.100,17428.100,2.000,down,1246,
Side/Roof Weld #4,4,3,17428.100,17433.100,5.000,process,1247,
Side/Roof Weld #4,4,3,17433.100,17439.100,6.000,wait,1247,
Side/Roof Weld #4,4,3,17439.100,17442.100,3.000,down,1247,
Side/Roof Weld #4,4,3,17442.100,17446.100,4.000,process,1248,
Side/Roof Weld #4,4,3,17446.100,17448.900,2.800,wait,1248,
Spot Weld Finish #5,5,4,16848.900,16849.100,0.200,wait,1204,
Spot Weld Finish #5,5,4,16849.100,16851.100,2.000,down,1204,
Spot Weld Finish #5,5,4,16851.100,16856.100,5.000,process,1205,
Spot Weld Finish #5,5,4,16856.100,16863.100,7.000,wait,1205,
Spot Weld Finish #5,5,4,16863.100,16866.100,3.000,down,1205,
Spot Weld Finish #5,5,4,16866.100,16870.100,4.000,process,1206,
Spot Weld Finish #5,5,4,16870.100,16877.100,7.000,wait,1206,
Spot Weld Finish #5,5,4,16877.100,16879.100,2.000,down,1206,
Spot Weld Finish #5,5,4,16879.100,16884.100,5.000,process,1207,
Spot Weld Finish #5,5,4,16884.100,16891.100,7.000,wait,1207,
Spot Weld Finish #5,5,4,16891.100,16894.100,3.000,down,1207,
Spot Weld Finish #5,5,4,16894.100,16898.100,4.000,process,1208,
Spot Weld Finish #5,5,4,16898.100,16905.100,7.000,wait,1208,
Spot Weld Finish #5,5,4,16905.100,16907.100,2.000,down,1208,
Spot Weld Finish #5,5,4,16907.100,16912.100,5.000,process,1209,
Spot Weld Finish #5,5,4,16912.100,16919.100,7.000,wait,1209,
Spot Weld Finish #5,5,4,16919.100,16922.100,3.000,down,1209,
Spot Weld Finish #5,5,4,16922.100,16926.100,4.000,process,1210,
Spot Weld Finish #5,5,4,16926.100,16933.100,7.000,wait,1210,
Spot Weld Finish #5,5,4,16933.100,16935.100,2.000,down,1210,
Spot Weld Finish #5,5,4,16935.100,16940.100,5.000,process,1211,
Spot Weld Finish #5,5,4,16940.100,16947.100,7.000,wait,1211,
Spot Weld Finish #5,5,4,16947.100,16950.100,3.000,down,1211,
Spot Weld Finish #5,5,4,16950.100,16954.100,4.000,process,1212,
Spot Weld Finish #5,5,4,16954.100,16961.100,7.000,wait,1212,
Spot Weld Finish #5,5,4,16961.100,16963.100,2.000,down,1212,
Spot Weld Finish #5,5,4,16963.100,16968.100,5.000,process,1213,
Spot Weld Finish #5,5,4,16968.100,16975.100,7.000,wait,1213,
Spot Weld Finish #5,5,4,16975.100,16978.100,3.000,down,1213,
Spot Weld Finish #5,5,4,16978.100,16982.100,4.000,process,1214,
Spot Weld Finish #5,5,4,16982.100,16989.100,7.000,wait,1214,
Spot Weld Finish #5,5,4,16989.100,16991.100,2.000,down,1214,
Spot Weld Finish #5,5,4,16991.100,16996.100,5.000,process,1215,
Spot Weld Finish #5,5,4,16996.100,17003.100,7.000,wait,1215,
Spot Weld Finish #5,5,4,17003.100,17006.100,3.000,down,1215,
Spot Weld Finish #5,5,4,17006.100,17010.100,4.000,process,1216,
Spot Weld Finish #5,5,4,17010.100,17017.100,7.000,wait,1216,
Spot Weld Finish #5,5,4,17017.100,17019.100,2.000,down,1216,
Spot Weld Finish #5,5,4,17019.100,17024.100,5.000,process,1217,
Spot Weld Finish #5,5,4,17024.100,17031.100,7.000,wait,1217,
Spot Weld Finish #5,5,4,17031.100,17034.100,3.000,down,1217,
Spot Weld Finish #5,5,4,17034.100,17038.100,4.000,process,1218,
Spot Weld Finish #5,5,4,17038.100,17045.100,7.000,wait,1218,
Spot Weld Finish #5,5,4,17045.100,17047.100,2.000,down,1218,
Spot Weld Finish #5,5,4,17047.100,17052.100,5.000,process,1219,
Spot Weld Finish #5,5,4,17052.100,17059.100,7.000,wait,1219,
Spot Weld Finish #5,5,4,17059.100,17062.100,3.000,down,1219,
Spot Weld Finish #5,5,4,17062.100,17066.100,4.000,process,1220,
Spot Weld Finish #5,5,4,17066.100,17073.100,7.000,wait,1220,
Spot Weld Finish #5,5,4,17073.100,17075.100,2.000,down,1220,
Spot Weld Finish #5,5,4,17075.100,17080.100,5.000,process,1221,
Spot Weld Finish #5,5,4,17080.100,17087.100,7.000,wait,1221,
Spot Weld Finish #5,5,4,17087.100,17090.100,3.000,down,1221,
Spot Weld Finish #5,5,4,17090.100,17094.100,4.000,process,1222,
Spot Weld Finish #5,5,4,17094.100,17101.100,7.000,wait,1222,
Spot Weld Finish #5,5,4,17101.100,17103.100,2.000,down,1222,
Spot Weld Finish #5,5,4,17103.100,17108.100,5.000,process,1223,
Spot Weld Finish #5,5,4,17108.100,17115.100,7.000,wait,1223,
Spot Weld Finish #5,5,4,17115.100,17118.100,3.000,down,1223,
Spot Weld Finish #5,5,4,17118.100,17122.100,4.000,process,1224,
Spot Weld Finish #5,5,4,17122.100,17129.100,7.000,wait,1224,
Spot Weld Finish #5,5,4,17129.100,17131.100,2.000,down,1224,
Spot Weld Finish #5,5,4,17131.100,17136.100,5.000,process,1225,
Spot Weld Finish #5,5,4,17136.100,17143.100,7.000,wait,1225,
Spot Weld Finish #5,5,4,17143.100,17146.100,3.000,down,1225,
Spot Weld Finish #5,5,4,17146.100,17150.100,4.000,process,1226,
Spot Weld Finish #5,5,4,17150.100,17157.100,7.000,wait,1226,
Spot Weld Finish #5,5,4,17157.100,17159.100,2.000,down,1226,
Spot Weld Finish #5,5,4,17159.100,17164.100,5.000,process,1227,
Spot Weld Finish #5,5,4,17164.100,17171.100,7.000,wait,1227,
Spot Weld Finish #5,5,4,17171.100,17174.100,3.000,down,1227,
Spot Weld Finish #5,5,4,17174.100,17178.100,4.000,process,1228,
Spot Weld Finish #5,5,4,17178.100,17185.100,7.000,wait,1228,
Spot Weld Finish #5,5,4,17185.100,17187.100,2.000,down,1228,
Spot Weld Finish #5,5,4,17187.100,17192.100,5.000,process,1229,
Spot Weld Finish #5,5,4,17192.100,17199.100,7.000,wait,1229,
Spot Weld Finish #5,5,4,17199.100,17202.100,3.000,down,1229,
Spot Weld Finish #5,5,4,17202.100,17206.100,4.000,process,1230,
Spot Weld Finish #5,5,4,17206.100,17213.100,7.000,wait,1230,
Spot Weld Finish #5,5,4,17213.100,17215.100,2.000,down,1230,
Spot Weld Finish #5,5,4,17215.100,17220.100,5.000,process,1231,
Spot Weld Finish #5,5,4,17220.100,17227.100,7.000,wait,1231,
Spot Weld Finish #5,5,4,17227.100,17230.100,3.000,down,1231,
Spot Weld Finish #5,5,4,17230.100,17234.100,4.000,process,1232,
Spot Weld Finish #5,5,4,17234.100,17241.100,7.000,wait,1232,
Spot Weld Finish #5,5,4,17241.100,17243.100,2.000,down,1232,
Spot Weld Finish #5,5,4,17243.100,17248.100,5.000,process,1233,
Spot Weld Finish #5,5,4,17248.100,17255.100,7.000,wait,1233,
Spot Weld Finish #5,5,4,17255.100,17258.100,3.000,down,1233,
Spot Weld Finish #5,5,4,17258.100,17262.100,4.000,process,1234,
Spot Weld Finish #5,5,4,17262.100,17269.100,7.000,wait,1234,
Spot Weld Finish #5,5,4,17269.100,17271.100,2.000,down,1234,
Spot Weld Finish #5,5,4,17271.100,17276.100,5.000,process,1235,
Spot Weld Finish #5,5,4,17276.100,17283.100,7.000,wait,1235,
Spot Weld Finish #5,5,4,17283.100,17286.100,3.000,down,1235,
Spot Weld Finish #5,5,4,17286.100,17290.100,4.000,process,1236,
Spot Weld Finish #5,5,4,17290.100,17297.100,7.000,wait,1236,
Spot Weld Finish #5,5,4,17297.100,17299.100,2.000,down,1236,
Spot Weld Finish #5,5,4,17299.100,17304.100,5.000,process,1237,
Spot Weld Finish #5,5,4,17304.100,17311.100,7.000,wait,1237,
Spot Weld Finish #5,5,4,17311.100,17314.100,3.000,down,1237,
Spot Weld Finish #5,5,4,17314.100,17318.100,4.000,process,1238,
Spot Weld Finish #5,5,4,17318.100,17325.100,7.000,wait,1238,
Spot Weld Finish #5,5,4,17325.100,17327.100,2.000,down,1238,
Spot Weld Finish #5,5,4,17327.100,17332.100,5.000,process,1239,
Spot Weld Finish #5,5,4,17332.100,17339.100,7.000,wait,1239,
Spot Weld Finish #5,5,4,17339.100,17342.100,3.000,down,1239,
Spot Weld Finish #5,5,4,17342.100,17346.100,4.000,process,1240,
Spot Weld Finish #5,5,4,17346.100,17353.100,7.000,wait,1240,
Spot Weld Finish #5,5,4,17353.100,17355.100,2.000,down,1240,
Spot Weld Finish #5,5,4,17355.100,17360.100,5.000,process,1241,
Spot Weld Finish #5,5,4,17360.100,17367.100,7.000,wait,1241,
Spot Weld Finish #5,5,4,17367.100,17370.100,3.000,down,1241,
Spot Weld Finish #5,5,4,17370.100,17374.100,4.000,process,1242,
Spot Weld Finish #5,5,4,17374.100,17381.100,7.000,wait,1242,
Spot Weld Finish #5,5,4,17381.100,17383.100,2.000,down,1242,
Spot Weld Finish #5,5,4,17383.100,17388.100,5.000,process,1243,
Spot Weld Finish #5,5,4,17388.100,17395.100,7.000,wait,1243,
Spot Weld Finish #5,5,4,17395.100,17398.100,3.000,down,1243,
Spot Weld Finish #5,5,4,17398.100,17402.100,4.000,process,1244,
Spot Weld Finish #5,5,4,17402.100,17409.100,7.000,wait,1244,
Spot Weld Finish #5,5,4,17409.100,17411.100,2.000,down,1244,
Spot Weld Finish #5,5,4,17411.100,17416.100,5.000,process,1245,
Spot Weld Finish #5,5,4,17416.100,17423.100,7.000,wait,1245,
Spot Weld Finish #5,5,4,17423.100,17426.100,3.000,down,1245,
Spot Weld Finish #5,5,4,17426.100,17430.100,4.000,process,1246,
Spot Weld Finish #5,5,4,17430.100,17437.100,7.000,wait,1246,
Spot Weld Finish #5,5,4,17437.100,17439.100,2.000,down,1246,
Spot Weld Finish #5,5,4,17439.100,17444.100,5.000,process,1247,
Spot Weld Finish #5,5,4,17444.100,17448.900,4.800,wait,1247,
Dimensional Inspection #6,6,5,16848.900,16849.100,0.200,down,1203,
Dimensional Inspection #6,6,5,16849.100,16853.100,4.000,process,1204,
Dimensional Inspection #6,6,5,16853.100,16861.100,8.000,wait,1204,
Dimensional Inspection #6,6,5,16861.100,16863.100,2.000,down,1204,
Dimensional Inspection #6,6,5,16863.100,16868.100,5.000,process,1205,
Dimensional Inspection #6,6,5,16868.100,16874.100,6.000,wait,1205,
Dimensional Inspection #6,6,5,16874.100,16877.100,3.000,down,1205,
Dimensional Inspection #6,6,5,16877.100,16881.100,4.000,process,1206,
Dimensional Inspection #6,6,5,16881.100,16889.100,8.000,wait,1206,
Dimensional Inspection #6,6,5,16889.100,16891.100,2.000,down,1206,
Dimensional Inspection #6,6,5,16891.100,16896.100,5.000,process,1207,
Dimensional Inspection #6,6,5,16896.100,16902.100,6.000,wait,1207,
Dimensional Inspection #6,6,5,16902.100,16905.100,3.000,down,1207,
Dimensional Inspection #6,6,5,16905.100,16909.100,4.000,process,1208,
Dimensional Inspection #6,6,5,16909.100,16917.100,8.000,wait,1208,
Dimensional Inspection #6,6,5,16917.100,16919.100,2.000,down,1208,
Dimensional Inspection #6,6,5,16919.100,16924.100,5.000,process,1209,
Dimensional Inspection #6,6,5,16924.100,16930.100,6.000,wait,1209,
Dimensional Inspection #6,6,5,16930.100,16933.100,3.000,down,1209,
Dimensional Inspection #6,6,5,16933.100,16937.100,4.000,process,1210,
Dimensional Inspection #6,6,5,16937.100,16945.100,8.000,wait,1210,
Dimensional Inspection #6,6,5,16945.100,16947.100,2.000,down,1210,
Dimensional Inspection #6,6,5,16947.100,16952.100,5.000,process,1211,
Dimensional Inspection #6,6,5,16952.100,16958.100,6.000,wait,1211,
Dimensional Inspection #6,6,5,16958.100,16961.100,3.000,down,1211,
Dimensional Inspection #6,6,5,16961.100,16965.100,4.000,process,1212,
Dimensional Inspection #6,6,5,16965.100,16973.100,8.000,wait,1212,
Dimensional Inspection #6,6,5,16973.100,16975.100,2.000,down,1212,
Dimensional Inspection #6,6,5,16975.100,16980.100,5.000,process,1213,
Dimensional Inspection #6,6,5,16980.100,16986.100,6.000,wait,1213,
Dimensional Inspection #6,6,5,16986.100,16989.100,3.000,down,1213,
Dimensional Inspection #6,6,5,16989.100,16993.100,4.000,process,1214,
Dimensional Inspection #6,6,5,16993.100,17001.100,8.000,wait,1214,
Dimensional Inspection #6,6,5,17001.100,17003.100,2.000,down,1214,
Dimensional Inspection #6,6,5,17003.100,17008.100,5.000,process,1215,
Dimensional Inspection #6,6,5,17008.100,17014.100,6.000,wait,1215,
Dimensional Inspection #6,6,5,17014.100,17017.100,3.000,down,1215,
Dimensional Inspection #6,6,5,17017.100,17021.100,4.000,process,1216,
Dimensional Inspection #6,6,5,17021.100,17029.100,8.000,wait,1216,
Dimensional Inspection #6,6,5,17029.100,17031.100,2.000,down,1216,
Dimensional Inspection #6,6,5,17031.100,17036.100,5.000,process,1217,
Dimensional Inspection #6,6,5,17036.100,17042.100,6.000,wait,1217,
Dimensional Inspection #6,6,5,17042.100,17045.100,3.000,down,1217,
Dimensional Inspection #6,6,5,17045.100,17049.100,4.000,process,1218,
Dimensional Inspection #6,6,5,17049.100,17057.100,8.000,wait,1218,
Dimensional Inspection #6,6,5,17057.100,17059.100,2.000,down,1218,
Dimensional Inspection #6,6,5,17059.100,17064.100,5.000,process,1219,
Dimensional Inspection #6,6,5,17064.100,17070.100,6.000,wait,1219,
Dimensional Inspection #6,6,5,17070.100,17073.100,3.000,down,1219,
Dimensional Inspection #6,6,5,17073.100,17077.100,4.000,process,1220,
Dimensional Inspection #6,6,5,17077.100,17085.100,8.000,wait,1220,
Dimensional Inspection #6,6,5,17085.100,17087.100,2.000,down,1220,
Dimensional Inspection #6,6,5,17087.100,17092.100,5.000,process,1221,
Dimensional Inspection #6,6,5,17092.100,17098.100,6.000,wait,1221,
Dimensional Inspection #6,6,5,17098.100,17101.100,3.000,down,1221,
Dimensional Inspection #6,6,5,17101.100,17105.100,4.000,process,1222,
Dimensional Inspection #6,6,5,17105.100,17113.100,8.000,wait,1222,
Dimensional Inspection #6,6,5,17113.100,17115.100,2.000,down,1222,
Dimensional Inspection #6,6,5,17115.100,17120.100,5.000,process,1223,
Dimensional Inspection #6,6,5,17120.100,17126.100,6.000,wait,1223,
Dimensional Inspection #6,6,5,17126.100,17129.100,3.000,down,1223,
Dimensional Inspection #6,6,5,17129.100,17133.100,4.000,process,1224,
Dimensional Inspection #6,6,5,17133.100,17141.100,8.000,wait,1224,
Dimensional Inspection #6,6,5,17141.100,17143.100,2.000,down,1224,
Dimensional Inspection #6,6,5,17143.100,17148.100,5.000,process,1225,
Dimensional Inspection #6,6,5,17148.100,17154.100,6.000,wait,1225,
Dimensional Inspection #6,6,5,17154.100,17157.100,3.000,down,1225,
Dimensional Inspection #6,6,5,17157.100,17161.100,4.000,process,1226,
Dimensional Inspection #6,6,5,17161.100,17169.100,8.000,wait,1226,
Dimensional Inspection #6,6,5,17169.100,17171.100,2.000,down,1226,
Dimensional Inspection #6,6,5,17171.100,17176.100,5.000,process,1227,
Dimensional Inspection #6,6,5,17176.100,17182.100,6.000,wait,1227,
Dimensional Inspection #6,6,5,17182.100,17185.100,3.000,down,1227,
Dimensional Inspection #6,6,5,17185.100,17189.100,4.000,process,1228,
Dimensional Inspection #6,6,5,17189.100,17197.100,8.000,wait,1228,
Dimensional Inspection #6,6,5,17197.100,17199.100,2.000,down,1228,
Dimensional Inspection #6,6,5,17199.100,17204.100,5.000,process,1229,
Dimensional Inspection #6,6,5,17204.100,17210.100,6.000,wait,1229,
Dimensional Inspection #6,6,5,17210.100,17213.100,3.000,down,1229,
Dimensional Inspection #6,6,5,17213.100,17217.100,4.000,process,1230,
Dimensional Inspection #6,6,5,17217.100,17225.100,8.000,wait,1230,
Dimensional Inspection #6,6,5,17225.100,17227.100,2.000,down,1230,
Dimensional Inspection #6,6,5,17227.100,17232.100,5.000,process,1231,
Dimensional Inspection #6,6,5,17232.100,17238.100,6.000,wait,1231,
Dimensional Inspection #6,6,5,17238.100,17241.100,3.000,down,1231,
Dimensional Inspection #6,6,5,17241.100,17245.100,4.000,process,1232,
Dimensional Inspection #6,6,5,17245.100,17253.100,8.000,wait,1232,
Dimensional Inspection #6,6,5,17253.100,17255.100,2.000,down,1232,
Dimensional Inspection #6,6,5,17255.100,17260.100,5.000,process,1233,
Dimensional Inspection #6,6,5,17260.100,17266.100,6.000,wait,1233,
Dimensional Inspection #6,6,5,17266.100,17269.100,3.000,down,1233,
Dimensional Inspection #6,6,5,17269.100,17273.100,4.000,process,1234,
Dimensional Inspection #6,6,5,17273.100,17281.100,8.000,wait,1234,
Dimensional Inspection #6,6,5,17281.100,17283.100,2.000,down,1234,
Dimensional Inspection #6,6,5,17283.100,17288.100,5.000,process,1235,
Dimensional Inspection #6,6,5,17288.100,17294.100,6.000,wait,1235,
Dimensional Inspection #6,6,5,17294.100,17297.100,3.000,down,1235,
Dimensional Inspection #6,6,5,17297.100,17301.100,4.000,process,1236,
Dimensional Inspection #6,6,5,17301.100,17309.100,8.000,wait,1236,
Dimensional Inspection #6,6,5,17309.100,17311.100,2.000,down,1236,
Dimensional Inspection #6,6,5,17311.100,17316.100,5.000,process,1237,
Dimensional Inspection #6,6,5,17316.100,17322.100,6.000,wait,1237,
Dimensional Inspection #6,6,5,17322.100,17325.100,3.000,down,1237,
Dimensional Inspection #6,6,5,17325.100,17329.100,4.000,process,1238,
Dimensional Inspection #6,6,5,17329.100,17337.100,8.000,wait,1238,
Dimensional Inspection #6,6,5,17337.100,17339.100,2.000,down,1238,
Dimensional Inspection #6,6,5,17339.100,17344.100,5.000,process,1239,
Dimensional Inspection #6,6,5,17344.100,17350.100,6.000,wait,1239,
Dimensional Inspection #6,6,5,17350.100,17353.100,3.000,down,1239,
Dimensional Inspection #6,6,5,17353.100,17357.100,4.000,process,1240,
Dimensional Inspection #6,6,5,17357.100,17365.100,8.000,wait,1240,
Dimensional Inspection #6,6,5,17365.100,17367.100,2.000,down,1240,
Dimensional Inspection #6,6,5,17367.100,17372.100,5.000,process,1241,
Dimensional Inspection #6,6,5,17372.100,17378.100,6.000,wait,1241,
Dimensional Inspection #6,6,5,17378.100,17381.100,3.000,down,1241,
Dimensional Inspection #6,6,5,17381.100,17385.100,4.000,process,1242,
Dimensional Inspection #6,6,5,17385.100,17393.100,8.000,wait,1242,
Dimensional Inspection #6,6,5,17393.100,17395.100,2.000,down,1242,
Dimensional Inspection #6,6,5,17395.100,17400.100,5.000,process,1243,
Dimensional Inspection #6,6,5,17400.100,17406.100,6.000,wait,1243,
Dimensional Inspection #6,6,5,17406.100,17409.100,3.000,down,1243,
Dimensional Inspection #6,6,5,17409.100,17413.100,4.000,process,1244,
Dimensional Inspection #6,6,5,17413.100,17421.100,8.000,wait,1244,
Dimensional Inspection #6,6,5,17421.100,17423.100,2.000,down,1244,
Dimensional Inspection #6,6,5,17423.100,17428.100,5.000,process,1245,
Dimensional Inspection #6,6,5,17428.100,17434.100,6.000,wait,1245,
Dimensional Inspection #6,6,5,17434.100,17437.100,3.000,down,1245,
Dimensional Inspection #6,6,5,17437.100,17441.100,4.000,process,1246,
Dimensional Inspection #6,6,5,17441.100,17448.900,7.800,wait,1246,
Quality Split #7,7,6,16848.900,16851.100,2.200,process,1203,
Quality Split #7,7,6,16851.100,16858.100,7.000,wait,1203,
Quality Split #7,7,6,16858.100,16861.100,3.000,down,1203,
Quality Split #7,7,6,16861.100,16865.100,4.000,process,1204,
Quality Split #7,7,6,16865.100,16872.100,7.000,wait,1204,
Quality Split #7,7,6,16872.100,16874.100,2.000,down,1204,
Quality Split #7,7,6,16874.100,16879.100,5.000,process,1205,
Quality Split #7,7,6,16879.100,16886.100,7.000,wait,1205,
Quality Split #7,7,6,16886.100,16889.100,3.000,down,1205,
Quality Split #7,7,6,16889.100,16893.100,4.000,process,1206,
Quality Split #7,7,6,16893.100,16900.100,7.000,wait,1206,
Quality Split #7,7,6,16900.100,16902.100,2.000,down,1206,
Quality Split #7,7,6,16902.100,16907.100,5.000,process,1207,
Quality Split #7,7,6,16907.100,16914.100,7.000,wait,1207,
Quality Split #7,7,6,16914.100,16917.100,3.000,down,1207,
Quality Split #7,7,6,16917.100,16921.100,4.000,process,1208,
Quality Split #7,7,6,16921.100,16928.100,7.000,wait,1208,
Quality Split #7,7,6,16928.100,16930.100,2.000,down,1208,
Quality Split #7,7,6,16930.100,16935.100,5.000,process,1209,
Quality Split #7,7,6,16935.100,16942.100,7.000,wait,1209,
Quality Split #7,7,6,16942.100,16945.100,3.000,down,1209,
Quality Split #7,7,6,16945.100,16949.100,4.000,process,1210,
Quality Split #7,7,6,16949.100,16956.100,7.000,wait,1210,
Quality Split #7,7,6,16956.100,16958.100,2.000,down,1210,
Quality Split #7,7,6,16958.100,16963.100,5.000,process,1211,
Quality Split #7,7,6,16963.100,16970.100,7.000,wait,1211,
Quality Split #7,7,6,16970.100,16973.100,3.000,down,1211,
Quality Split #7,7,6,16973.100,16977.100,4.000,process,1212,
Quality Split #7,7,6,16977.100,16984.100,7.000,wait,1212,
Quality Split #7,7,6,16984.100,16986.100,2.000,down,1212,
Quality Split #7,7,6,16986.100,16991.100,5.000,process,1213,
Quality Split #7,7,6,16991.100,16998.100,7.000,wait,1213,
Quality Split #7,7,6,16998.100,17001.100,3.000,down,1213,
Quality Split #7,7,6,17001.100,17005.100,4.000,process,1214,
Quality Split #7,7,6,17005.100,17012.100,7.000,wait,1214,
Quality Split #7,7,6,17012.100,17014.100,2.000,down,1214,
Quality Split #7,7,6,17014.100,17019.100,5.000,process,1215,
Quality Split #7,7,6,17019.100,17026.100,7.000,wait,1215,
Quality Split #7,7,6,17026.100,17029.100,3.000,down,1215,
Quality Split #7,7,6,17029.100,17033.100,4.000,process,1216,
Quality Split #7,7,6,17033.100,17040.100,7.000,wait,1216,
Quality Split #7,7,6,17040.100,17042.100,2.000,down,1216,
Quality Split #7,7,6,17042.100,17047.100,5.000,process,1217,
Quality Split #7,7,6,17047.100,17054.100,7.000,wait,1217,
Quality Split #7,7,6,17054.100,17057.100,3.000,down,1217,
Quality Split #7,7,6,17057.100,17061.100,4.000,process,1218,
Quality Split #7,7,6,17061.100,17068.100,7.000,wait,1218,
Quality Split #7,7,6,17068.100,17070.100,2.000,down,1218,
Quality Split #7,7,6,17070.100,17075.100,5.000,process,1219,
Quality Split #7,7,6,17075.100,17082.100,7.000,wait,1219,
Quality Split #7,7,6,17082.100,17085.100,3.000,down,1219,
Quality Split #7,7,6,17085.100,17089.100,4.000,process,1220,
Quality Split #7,7,6,17089.100,17096.100,7.000,wait,1220,
Quality Split #7,7,6,17096.100,17098.100,2.000,down,1220,
Quality Split #7,7,6,17098.100,17103.100,5.000,process,1221,
Quality Split #7,7,6,17103.100,17110.100,7.000,wait,1221,
Quality Split #7,7,6,17110.100,17113.100,3.000,down,1221,
Quality Split #7,7,6,17113.100,17117.100,4.000,process,1222,
Quality Split #7,7,6,17117.100,17124.100,7.000,wait,1222,
Quality Split #7,7,6,17124.100,17126.100,2.000,down,1222,
Quality Split #7,7,6,17126.100,17131.100,5.000,process,1223,
Quality Split #7,7,6,17131.100,17138.100,7.000,wait,1223,
Quality Split #7,7,6,17138.100,17141.100,3.000,down,1223,
Quality Split #7,7,6,17141.100,17145.100,4.000,process,1224,
Quality Split #7,7,6,17145.100,17152.100,7.000,wait,1224,
Quality Split #7,7,6,17152.100,17154.100,2.000,down,1224,
Quality Split #7,7,6,17154.100,17159.100,5.000,process,1225,
Quality Split #7,7,6,17159.100,17166.100,7.000,wait,1225,
Quality Split #7,7,6,17166.100,17169.100,3.000,down,1225,
Quality Split #7,7,6,17169.100,17173.100,4.000,process,1226,
Quality Split #7,7,6,17173.100,17180.100,7.000,wait,1226,
Quality Split #7,7,6,17180.100,17182.100,2.000,down,1226,
Quality Split #7,7,6,17182.100,17187.100,5.000,process,1227,
Quality Split #7,7,6,17187.100,17194.100,7.000,wait,1227,
Quality Split #7,7,6,17194.100,17197.100,3.000,down,1227,
Quality Split #7,7,6,17197.100,17201.100,4.000,process,1228,
Quality Split #7,7,6,17201.100,17208.100,7.000,wait,1228,
Quality Split #7,7,6,17208.100,17210.100,2.000,down,1228,
Quality Split #7,7,6,17210.100,17215.100,5.000,process,1229,
Quality Split #7,7,6,17215.100,17222.100,7.000,wait,1229,
Quality Split #7,7,6,17222.100,17225.100,3.000,down,1229,
Quality Split #7,7,6,17225.100,17229.100,4.000,process,1230,
Quality Split #7,7,6,17229.100,17236.100,7.000,wait,1230,
Quality Split #7,7,6,17236.100,17238.100,2.000,down,1230,
Quality Split #7,7,6,17238.100,17243.100,5.000,process,1231,
Quality Split #7,7,6,17243.100,17250.100,7.000,wait,1231,
Quality Split #7,7,6,17250.100,17253.100,3.000,down,1231,
Quality Split #7,7,6,17253.100,17257.100,4.000,process,1232,
Quality Split #7,7,6,17257.100,17264.100,7.000,wait,1232,
Quality Split #7,7,6,17264.100,17266.100,2.000,down,1232,
Quality Split #7,7,6,17266.100,17271.100,5.000,process,1233,
Quality Split #7,7,6,17271.100,17278.100,7.000,wait,1233,
Quality Split #7,7,6,17278.100,17281.100,3.000,down,1233,
Quality Split #7,7,6,17281.100,17285.100,4.000,process,1234,
Quality Split #7,7,6,17285.100,17292.100,7.000,wait,1234,
Quality Split #7,7,6,17292.100,17294.100,2.000,down,1234,
Quality Split #7,7,6,17294.100,17299.100,5.000,process,1235,
Quality Split #7,7,6,17299.100,17306.100,7.000,wait,1235,
Quality Split #7,7,6,17306.100,17309.100,3.000,down,1235,
Quality Split #7,7,6,17309.100,17313.100,4.000,process,1236,
Quality Split #7,7,6,17313.100,17320.100,7.000,wait,1236,
Quality Split #7,7,6,17320.100,17322.100,2.000,down,1236,
Quality Split #7,7,6,17322.100,17327.100,5.000,process,1237,
Quality Split #7,7,6,17327.100,17334.100,7.000,wait,1237,
Quality Split #7,7,6,17334.100,17337.100,3.000,down,1237,
Quality Split #7,7,6,17337.100,17341.100,4.000,process,1238,
Quality Split #7,7,6,17341.100,17348.100,7.000,wait,1238,
Quality Split #7,7,6,17348.100,17350.100,2.000,down,1238,
Quality Split #7,7,6,17350.100,17355.100,5.000,process,1239,
Quality Split #7,7,6,17355.100,17362.100,7.000,wait,1239,
Quality Split #7,7,6,17362.100,17365.100,3.000,down,1239,
Quality Split #7,7,6,17365.100,17369.100,4.000,process,1240,
Quality Split #7,7,6,17369.100,17376.100,7.000,wait,1240,
Quality Split #7,7,6,17376.100,17378.100,2.000,down,1240,
Quality Split #7,7,6,17378.100,17383.100,5.000,process,1241,
Quality Split #7,7,6,17383.100,17390.100,7.000,wait,1241,
Quality Split #7,7,6,17390.100,17393.100,3.000,down,1241,
Quality Split #7,7,6,17393.100,17397.100,4.000,process,1242,
Quality Split #7,7,6,17397.100,17404.100,7.000,wait,1242,
Quality Split #7,7,6,17404.100,17406.100,2.000,down,1242,
Quality Split #7,7,6,17406.100,17411.100,5.000,process,1243,
Quality Split #7,7,6,17411.100,17418.100,7.000,wait,1243,
Quality Split #7,7,6,17418.100,17421.100,3.000,down,1243,
Quality Split #7,7,6,17421.100,17425.100,4.000,process,1244,
Quality Split #7,7,6,17425.100,17432.100,7.000,wait,1244,
Quality Split #7,7,6,17432.100,17434.100,2.000,down,1244,
